,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
2932,15 minutes,81,Berry St at 4th St,96,Dolores St at 15th St,4949,3,1983,Male,27,2017-08-09
2933,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),48,1,1968,Male,29,2019-10-30
2934,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),107,17th St at Dolores St,5261,2,1986,Male,26,2019-02-12
2935,9 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,5136,1,1983,Male,27,2025-09-30
2936,14 minutes,16,Steuart St at Market St,116,Mississippi St at 17th St,4928,2,1986,Male,29,2019-04-29
2937,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,4570,2,1994,Male,26,2019-11-10
2938,14 minutes,3,Powell St BART Station (Market St at 4th St),122,19th St at Mission St,4725,2,1987,Male,27,2019-06-25
2939,11 minutes,81,Berry St at 4th St,125,20th St at Bryant St,4942,3,1993,Female,29,2025-09-30
2940,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4611,3,1952,Male,26,2025-09-30
2941,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),373,Potrero del Sol Park (25th St at Utah St),5288,2,1986,Male,27,2020-01-29
2942,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),2474,1,1990,Male,29,2019-11-15
2943,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1303,2,1995,Male,26,2017-07-27
2944,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,5462,1,1996,Male,27,2019-10-01
2945,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),49,S Park St at 3rd St,5059,2,1975,Male,29,2020-01-19
2946,5 minutes,5,Powell St BART Station (Market St at 5th St),36,Folsom St at 3rd St,4953,2,1992,Male,26,2018-10-24
2947,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),368,Myrtle St at Polk St,4637,2,1990,Male,27,2017-12-25
2948,9 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5477,1,1978,Male,29,2025-09-30
2949,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5230,2,1983,Male,26,2019-01-29
2950,9 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4554,3,1994,Male,27,2017-03-26
2951,32 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),109,17th St at Valencia St,4400,3,1995,Female,29,2018-01-27
2952,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4717,1,1977,Male,26,2017-06-09
2953,13 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),459,1,1996,Female,27,2018-12-27
2954,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,291,1,1965,Male,29,2019-08-02
2955,12 minutes,81,Berry St at 4th St,58,Market St at 10th St,5234,1,1994,Male,26,2019-10-01
2956,13 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,5402,3,1995,Male,27,2017-03-02
2957,9 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,5489,2,1989,Male,29,2017-10-15
2958,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),5145,2,1985,Male,26,2025-09-30
2959,20 minutes,21,Montgomery St BART Station (Market St at 2nd St),96,Dolores St at 15th St,2280,1,1973,Male,27,2019-09-26
2960,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,4982,2,1976,Other,29,2017-10-25
2961,8 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4778,1,1989,Male,26,2019-04-05
2962,10 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5560,2,1978,Female,27,2018-11-29
2963,3 minutes,81,Berry St at 4th St,80,Townsend St at 5th St,1838,2,1995,Male,29,2017-08-09
2964,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4740,2,1996,Male,26,2019-10-30
2965,14 minutes,81,Berry St at 4th St,14,Clay St at Battery St,4940,3,1990,Female,27,2019-02-12
2966,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,3249,2,1995,Male,29,2025-09-30
2967,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5442,2,1986,Male,26,2019-04-29
2968,18 minutes,22,Howard St at Beale St,126,Esprit Park,5482,2,1981,Male,27,2019-11-10
2969,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4570,3,1988,Male,29,2019-06-25
2970,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),78,Folsom St at 9th St,4955,1,1989,Male,26,2025-09-30
2971,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5541,2,1984,Female,27,2025-09-30
2972,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5332,2,1988,Female,29,2020-01-29
2973,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5344,2,1978,Male,26,2019-11-15
2974,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,5380,2,1990,Female,27,2017-07-27
2975,22 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,2389,2,1983,Other,29,2019-10-01
2976,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),92,Mission Bay Kids Park,5014,2,1993,Male,26,2020-01-19
2977,12 minutes,81,Berry St at 4th St,114,Rhode Island St at 17th St,1949,2,1987,Male,27,2018-10-24
2978,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4949,2,1994,Female,29,2017-12-25
2979,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5288,2,1988,Male,26,2025-09-30
2980,11 minutes,16,Steuart St at Market St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4804,3,1991,Female,27,2019-01-29
2981,7 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),5000,2,1976,Male,29,2017-03-26
2982,12 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3510,1,1973,Female,26,2018-01-27
2983,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1911,3,1992,Male,27,2017-06-09
2984,10 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5522,2,1994,Male,29,2018-12-27
2985,5 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4761,2,1993,Male,26,2019-08-02
2986,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5056,3,1983,Female,27,2019-10-01
2987,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,3460,2,1983,Female,29,2017-03-02
2988,8 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4637,3,1987,Male,26,2017-10-15
2989,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,1303,2,1969,Male,27,2025-09-30
2990,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),139,Garfield Square (25th St at Harrison St),4603,1,1990,Female,29,2019-09-26
2991,7 minutes,5,Powell St BART Station (Market St at 5th St),356,Valencia St at Clinton Park,5290,1,1980,Male,26,2017-10-25
2992,17 minutes,81,Berry St at 4th St,110,17th & Folsom Street Park (17th St at Folsom St),281,1,1983,Female,27,2019-04-05
2993,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,2651,2,2000,Male,29,2018-11-29
2994,4 minutes,16,Steuart St at Market St,22,Howard St at Beale St,5217,2,1993,Male,26,2017-08-09
2995,10 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2499,2,1982,Female,27,2019-10-30
2996,12 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,2003,3,1990,Female,29,2019-02-12
2997,4 minutes,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),5230,2,1987,Male,26,2025-09-30
2998,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5462,2,1984,Male,27,2019-04-29
2999,13 minutes,81,Berry St at 4th St,104,4th St at 16th St,3062,2,1988,Female,29,2019-11-10
3000,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,1759,2,1980,Male,26,2019-06-25
3001,10 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5477,2,1994,Female,27,2025-09-30
3002,11 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,5342,2,1985,Female,29,2025-09-30
3003,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),3621,3,1967,Male,26,2020-01-29
3004,8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),294,2,1987,Male,27,2019-11-15
3005,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5441,1,1993,Male,29,2017-07-27
3006,7 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4877,1,1977,Male,26,2019-10-01
3007,9 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,4675,1,1961,Male,27,2020-01-19
3008,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),3246,2,1993,Male,29,2018-10-24
3009,4 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5137,1,1988,Female,26,2017-12-25
3010,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),71,Broderick St at Oak St,5283,3,1994,Male,27,2025-09-30
3011,9 minutes,3,Powell St BART Station (Market St at 4th St),115,Jackson Playground,4343,2,1985,Male,29,2019-01-29
3012,10 minutes,3,Powell St BART Station (Market St at 4th St),90,Townsend St at 7th St,4326,3,1983,Male,26,2017-03-26
3013,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,4381,1,1999,Female,27,2018-01-27
3014,17 minutes,21,Montgomery St BART Station (Market St at 2nd St),29,O'Farrell St at Divisadero St,5193,2,1963,Male,29,2017-06-09
3015,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),61,Howard St at 8th St,5436,2,1999,Male,26,2018-12-27
3016,7 minutes,22,Howard St at Beale St,321,5th St at Folsom,5575,3,1994,Male,27,2019-08-02
3017,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),371,Lombard St at Columbus Ave,4959,1,1989,Male,29,2019-10-01
3018,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4617,2,1991,Male,26,2017-03-02
3019,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),4982,2,1951,Male,27,2017-10-15
3020,8 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4940,2,1979,Male,29,2025-09-30
3021,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,5310,2,1998,Male,26,2019-09-26
3022,19 minutes,3,Powell St BART Station (Market St at 4th St),360,Newhall St at 3rd St,4999,2,1968,Male,27,2017-10-25
3023,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),5505,3,1980,Male,29,2019-04-05
3024,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5554,2,1992,Male,26,2018-11-29
3025,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),126,Esprit Park,1259,2,1979,Female,27,2017-08-09
3026,13 minutes,81,Berry St at 4th St,9,Broadway at Battery St,1388,2,1995,Male,29,2019-10-30
3027,13 minutes,81,Berry St at 4th St,323,Broadway at Kearny,4373,1,1994,Male,26,2019-02-12
3028,5 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),1544,2,1993,Male,27,2025-09-30
3029,556 minutes,30,San Francisco Caltrain (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1070,2,1975,Female,29,2019-04-29
3030,14 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),1860,2,1984,Female,26,2019-11-10
3031,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4756,1,1985,Male,27,2019-06-25
3032,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4843,3,1986,Male,29,2025-09-30
3033,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),104,4th St at 16th St,5569,2,1988,Male,26,2025-09-30
3034,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,2039,2,1991,Male,27,2020-01-29
3035,9 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,1310,2,1978,Male,29,2019-11-15
3036,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),41,Golden Gate Ave at Polk St,4671,1,1975,Male,26,2017-07-27
3037,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),14,Clay St at Battery St,4315,3,1987,Female,27,2019-10-01
3038,13 minutes,16,Steuart St at Market St,126,Esprit Park,4832,3,1989,Female,29,2020-01-19
3039,25 minutes,5,Powell St BART Station (Market St at 5th St),92,Mission Bay Kids Park,5006,2,1987,Male,26,2018-10-24
3040,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),36,Folsom St at 3rd St,5227,3,1971,Male,27,2017-12-25
3041,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,4804,1,1986,Female,29,2025-09-30
3042,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),3369,3,1978,Male,26,2019-01-29
3043,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5122,1,1988,Female,27,2017-03-26
3044,6 minutes,81,Berry St at 4th St,80,Townsend St at 5th St,817,2,1991,Female,29,2018-01-27
3045,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,5313,3,1986,Male,26,2017-06-09
3046,7 minutes,81,Berry St at 4th St,91,Berry St at King St,5069,2,1990,Male,27,2018-12-27
3047,18 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,274,3,1985,Other,29,2019-08-02
3048,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,5304,2,1981,Female,26,2019-10-01
3049,5 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,3451,3,1990,Male,27,2017-03-02
3050,8 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4953,2,1979,Male,29,2017-10-15
3051,7 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5163,2,1996,Female,26,2025-09-30
3052,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4675,3,1979,Female,27,2019-09-26
3053,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5288,2,1982,Male,29,2017-10-25
3054,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),73,Pierce St at Haight St,5262,2,1995,Male,26,2019-04-05
3055,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5278,3,1976,Female,27,2018-11-29
3056,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5522,2,1988,Female,29,2017-08-09
3057,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4942,1,1985,Male,26,2019-10-30
3058,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5353,2,1992,Male,27,2019-02-12
3059,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5407,2,1983,Male,29,2025-09-30
3060,20 minutes,81,Berry St at 4th St,72,Page St at Scott St,5411,1,1987,Female,26,2019-04-29
3061,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),833,2,1988,Male,27,2019-11-10
3062,11 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),1838,3,1976,Male,29,2019-06-25
3063,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),73,Pierce St at Haight St,4926,1,1988,Male,26,2025-09-30
3064,10 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),2429,1,1972,Male,27,2025-09-30
3065,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4400,1,1978,Male,29,2020-01-29
3066,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3676,2,1975,Male,26,2019-11-15
3067,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),80,Townsend St at 5th St,5328,3,1974,Female,27,2017-07-27
3068,8 minutes,3,Powell St BART Station (Market St at 4th St),11,Davis St at Jackson St,1497,2,1958,Male,29,2019-10-01
3069,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4955,3,1988,Female,26,2020-01-19
3070,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5227,1,1985,Female,27,2018-10-24
3071,32 minutes,21,Montgomery St BART Station (Market St at 2nd St),20,Mechanics Monument Plaza (Market St at Bush St),4659,2,1967,Male,29,2017-12-25
3072,7 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4761,3,1974,Male,26,2025-09-30
3073,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),34,Father Alfred E Boeddeker Park,410,1,1992,Male,27,2019-01-29
3074,21 minutes,81,Berry St at 4th St,141,Valencia St at Cesar Chavez St,4625,1,1980,Female,29,2017-03-26
3075,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),88,11th St at Bryant St,5555,1,1988,Female,26,2018-01-27
3076,12 minutes,81,Berry St at 4th St,58,Market St at 10th St,5400,2,1983,Male,27,2017-06-09
3077,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5328,2,1971,Male,29,2018-12-27
3078,33 minutes,22,Howard St at Beale St,19,Post St at Kearny St,5105,2,1997,Female,26,2019-08-02
3079,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5436,2,1989,Female,27,2019-10-01
3080,9 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,5148,1,1986,Male,29,2017-03-02
3081,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5014,2,1978,Male,26,2017-10-15
3082,8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),873,3,1969,Male,27,2025-09-30
3083,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,2762,1,1977,Male,29,2019-09-26
